amplitude,electrode,suj,peaks,signal_type
0.0136754069865088,p10_Ip_6_7,p10,second_peak,broadband
0.0098271153761441,p10_Ip_7_8,p10,second_peak,broadband
0.0097410873468353,p10_Ip_8_9,p10,second_peak,broadband
0.0163380459455392,p11_CP'_5_6,p11,second_peak,broadband
0.0116883670229143,p11_H'_2_3,p11,second_peak,broadband
0.0112878568439949,p11_H'_6_7,p11,second_peak,broadband
0.0084686200326696,p11_H'_7_8,p11,second_peak,broadband
0.0119098650180241,p11_H'_8_9,p11,second_peak,broadband
0.0116450996937944,p11_H'_9_10,p11,second_peak,broadband
0.0075745346774026,p11_Id'_2_3,p11,second_peak,broadband
0.0100843478969172,p11_Id'_3_4,p11,second_peak,broadband
0.0095996238408627,p11_Id'_4_5,p11,second_peak,broadband
0.0096077093774526,p11_Id'_5_6,p11,second_peak,broadband
0.0129594423314885,p11_Id'_6_7,p11,second_peak,broadband
0.0083923355194433,p11_Id'_8_9,p11,second_peak,broadband
0.0232078643664484,p11_Ie'_6_7,p11,second_peak,broadband
0.0154435323370279,p11_Ie'_7_8,p11,second_peak,broadband
0.0134217423991958,p11_Ie'_8_9,p11,second_peak,broadband
0.0109052290443892,p11_Ie'_10_11,p11,second_peak,broadband
0.0100529033320446,p11_Ie'_11_12,p11,second_peak,broadband
0.0103956735527213,p11_OF'_3_4,p11,second_peak,broadband
0.0073090325378741,p11_OF'_4_5,p11,second_peak,broadband
0.0080201453988029,p11_OF'_9_10,p11,second_peak,broadband
0.0085556240952493,p11_OP'_1_2,p11,second_peak,broadband
0.0114766353353627,p11_OP'_2_3,p11,second_peak,broadband
0.0113821936602696,p11_OP'_3_4,p11,second_peak,broadband
0.0125717815521404,p11_OP'_4_5,p11,second_peak,broadband
0.0085742301563137,p11_T'_2_3,p11,second_peak,broadband
0.0162416641060955,p11_T'_3_4,p11,second_peak,broadband
0.0170623653696249,p11_T'_4_5,p11,second_peak,broadband
0.0270465991119333,p11_T'_5_6,p11,second_peak,broadband
0.0213488011377159,p11_T'_6_7,p11,second_peak,broadband
0.0154970790183789,p11_T'_7_8,p11,second_peak,broadband
0.01512895830679,p11_T'_8_9,p11,second_peak,broadband
0.0106258745370455,p11_T'_9_10,p11,second_peak,broadband
